room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,description,latitude,longitude,listed
4132276,16398902,Entire home/apt,København,28,4.5,2,1,93,1,"Central, clean og cosy 2-room apartment",55.667617,12.555266,11/04/2018
8900047,38000022,Entire home/apt,Esbjerg,17,5,6,3,116,1,Hyggeligt byhus i centrum på 140 m2,55.476359,8.449785,11/04/2018
1266504,5965474,Entire home/apt,Bornholm,15,5,6,3,163,1,Wonderful summerhouse by the beach,54.996648,15.043901,11/04/2018
13136220,58284480,Entire home/apt,København,18,4.5,2,1,70,1,15 minutes to the city centre and airport,55.645186,12.617463,11/04/2018
7159768,37495012,Entire home/apt,Ringkøbing-Skjern,17,4.5,6,3,93,1,Kun 400m fra det brusende Vesterhav,56.250952,8.138468,11/04/2018
12506939,66753571,Entire home/apt,Frederikshavn,14,4.5,6,3,130,1,Dejligt hus ca 200m fra badestrand.,57.714785,10.567877,11/04/2018
3063326,5287459,Entire home/apt,Gribskov,15,5,4,2,82,1,Charming summerhouse near Tisvilde,56.00859,12.056291,11/04/2018
4193537,8749586,Entire home/apt,København,19,4.5,2,1,202,1, In the heart of Copenhagen!,55.679578,12.568388,11/04/2018
14061803,84409949,Private room,København,24,4.5,2,1,104,1,Beautifull garden in most charming neighbourhood.,55.673981,12.596052,11/04/2018
6539983,34203042,Entire home/apt,Faaborg-Midtfyn,20,5,2,1,81,1,Købstad med bymiljø - rig på natur.,55.093515,10.245806,11/04/2018
14937844,36811248,Private room,København,17,5,2,1,77,1,Bright double room in harbour-side apartment,55.660973,12.57038,11/04/2018
8910239,46604421,Entire home/apt,Svendborg,25,5,6,2,55,1,Hørup Mølle,55.116632,10.452912,11/04/2018
5564003,3929636,Private room,Ikast-Brande,15,5,5,3,77,1,Frisbæk Gamle Skole,55.998963,9.354071,11/04/2018
13676942,79605536,Entire home/apt,København,19,5,2,1,108,1,Brilliant location! Comfy 1 bedroom apartment,55.666243,12.550283,11/04/2018
12139225,65168053,Private room,Varde,14,4.5,4,1,39,1,Bjælkehus på 200 kvm,55.628875,8.60232,11/04/2018
12852374,56251404,Entire home/apt,Næstved,18,5,6,3,75,1,SKØNT SOMMERHUS I ROLIGE OMGIVELSER,55.168281,11.673763,11/04/2018
8468009,22321296,Entire home/apt,København,30,5,3,0,156,1,Unique New Yorker style flat,55.675903,12.5991,11/04/2018
3767952,13745139,Entire home/apt,Halsnæs,28,5,6,3,93,1,Cosy wooden summerhouse,56.007106,11.96849,11/04/2018
14151801,85508211,Private room,København,28,5,2,1,46,1,Cosy room - good location,55.638317,12.582533,11/04/2018
12032882,64402380,Private room,Næstved,14,4.5,2,1,42,1,Hyggelig lejlighed for to på landet,55.204739,11.628222,11/04/2018
1149640,6301928,Entire home/apt,Gribskov,19,4.5,2,1,108,1,Nordstrand Bed & Breakfast,56.119654,12.323346,12/04/2018
6566411,34346428,Entire home/apt,København,17,4.5,2,1,248,1,Copenhagen City - At the Channel,55.672773,12.577843,12/04/2018
13554373,31592333,Entire home/apt,Herning,20,4.5,4,2,85,1,Lejlighed centralt i Herning,56.138418,8.983087,12/04/2018
13811919,81299270,Entire home/apt,Aarhus,24,4.5,2,1,39,1,Home bye the sea,56.167101,10.217758,12/04/2018
1510061,8065420,Entire home/apt,Haderslev,26,4.5,5,1,33,1,Sødt lille hus i Vojens,55.249702,9.316872,12/04/2018
11415022,54159031,Entire home/apt,Viborg,18,4.5,5,3,126,1,Hyggeligt byhus tæt på centrum,56.449737,9.394774,12/04/2018
6191813,15848321,Private room,København,16,4.5,2,1,92,1,Lovely / Cozy Apartment,55.719512,12.575104,12/04/2018
13146851,73321362,Private room,Skanderborg,15,4.5,2,1,42,1,Pejsgaarden,55.993485,9.830675,12/04/2018
9146818,47626643,Private room,Herning,23,4.5,5,1,62,1,Grethes  B&B. Dejligt stort værelse,56.113697,8.984313,12/04/2018
13805700,11364467,Entire home/apt,Frederiksberg,28,4.5,4,1,93,1,Bright nordic city apartment,55.692326,12.531472,12/04/2018
16092578,104890330,Entire home/apt,Sønderborg,17,5,2,1,46,1,300 m fra Strand og lystbådehavn. Hjemmebiograf.,54.907393,9.59309,12/04/2018
6829488,11201233,Entire home/apt,Aarhus,28,4.5,4,1,61,1,Nice Basement apt. near Aarhus C,56.121733,10.155418,12/04/2018
1340349,260144,Entire home/apt,Gribskov,15,4.5,4,2,116,1,"DELIGHTFUL: Garden, Beach and Peace",56.092019,12.407146,12/04/2018
11628502,14392136,Private room,Silkeborg,16,4,2,1,58,1,Værelse i byen ved sø og skov,56.178523,9.563283,12/04/2018
2015941,10368434,Entire home/apt,Frederiksberg,28,5,2,1,147,1,Copenhagen Perfect Location,55.675497,12.539255,12/04/2018
7139250,3739219,Private room,København,19,4.5,2,1,82,1,Nice and cosy apartment,55.662102,12.594264,12/04/2018
2819362,14128863,Entire home/apt,Gribskov,16,5,6,3,132,1,Dejligt familievenligt sommerhus,56.073063,12.150894,12/04/2018
1853974,9678796,Entire home/apt,Frederiksberg,28,5,5,2,207,1,Luxury apartment in best location,55.672726,12.538621,12/04/2018
6001348,31154634,Entire home/apt,Lemvig,17,5,5,0,85,1,Unikt sommerhus ved Vesterhavet.,56.474774,8.136806,12/04/2018
13983745,13496754,Private room,Vordingborg,16,4.5,2,1,62,1,"Red, wooden house in two plans.",55.010605,11.925448,12/04/2018
2547987,13047666,Entire home/apt,Aalborg,16,5,4,1,93,1,Amazing apartment in Aalborg C,57.045678,9.919789,12/04/2018
5769344,29930984,Entire home/apt,Aarhus,17,5,3,1,108,1,Charming city center apartment,56.153057,10.209102,12/04/2018
2722006,963765,Entire home/apt,Frederiksberg,33,5,7,3,466,1,Large exclusive flat in central Frederiksberg,55.67819,12.545955,12/04/2018
4648310,11542512,Entire home/apt,København,16,5,2,0,104,1,Cosy Studio Apt. with garden,55.693314,12.554335,12/04/2018
11969479,11088691,Entire home/apt,Køge,16,5,3,0,92,1,Cosy studio in central Køge,55.46365,12.183011,13/04/2018
10355315,6605189,Entire home/apt,Frederiksberg,28,5,6,3,132,1,"Stor, pæn - lidt gammeldags bolig",55.673494,12.544307,13/04/2018
9034518,25092058,Entire home/apt,København,20,4.5,2,1,155,1,Charming Vesterbro apartment,55.666274,12.552152,13/04/2018
6508950,27051614,Entire home/apt,København,17,5,3,1,70,1,Cozy apartment close to the metro,55.692803,12.498065,13/04/2018
16236656,8907873,Entire home/apt,København,16,4.5,2,1,93,1,Newly renovated apartement in the city center,55.687257,12.587104,13/04/2018
5321724,26396472,Private room,Aarhus,17,4.5,2,1,29,1,Lyst og fint værelse på Trøjborg!,56.17436,10.213341,13/04/2018
7284301,38144678,Entire home/apt,Jammerbugt,27,4.5,7,2,46,1,Summer house by the westcoast,57.2849,9.651847,13/04/2018
1736695,9146019,Entire home/apt,København,22,5,2,1,93,1,Renovated top apt in hip Vesterbro,55.667167,12.546177,13/04/2018
6966777,36528297,Entire home/apt,Norddjurs,25,4.5,12,5,92,1,charmerende hus i fantastisk natur,56.3654,10.876265,13/04/2018
12845186,55629488,Entire home/apt,Svendborg,14,5,2,1,93,1,Fishermans cottage with seaview,55.135829,10.780919,13/04/2018
13729505,12755219,Private room,Billund,30,4.5,2,1,62,1,Close to LEGOLAND and Lalandia,55.711616,9.116913,13/04/2018
8832059,46259143,Entire home/apt,Syddjurs,18,4.5,9,3,46,1,Luxury holiday home with breathtaki,56.16875,10.675096,13/04/2018
13137225,73198201,Private room,Aarhus,24,4.5,3,1,46,1,"Bright 45 m2 flat (basement), 3 km to city centre",56.15143,10.15782,13/04/2018
8280613,43663349,Private room,København,29,5,2,1,85,1,Central and charming location,55.664659,12.60064,13/04/2018
6775585,35471390,Entire home/apt,København,27,5,4,2,194,1,Large apartment. Quiet and buzzing Area,55.700524,12.582199,13/04/2018
13188453,73795438,Entire home/apt,København,28,5,4,1,375,1,Unique stay with BEST LOCATION,55.676973,12.568711,13/04/2018
8038712,20548203,Entire home/apt,København,20,5,2,2,186,1,Luxury at Kings Quarter/Nyhavn,55.681319,12.585167,13/04/2018
5349796,5033647,Entire home/apt,København,16,4.5,6,1,89,1,Mini castle in quite neighborhood,55.710365,12.568444,14/04/2018
13911768,72987794,Entire home/apt,Aalborg,28,5,2,1,33,1,"Inexpensive flat, well connected to centre and AAU",57.040718,9.941581,14/04/2018
13455551,777896,Entire home/apt,København,28,4.5,2,1,80,1,"Charming, cozy apartment with amazing location",55.69406,12.560409,14/04/2018
8648237,45360058,Entire home/apt,København,13,5,2,1,202,1,Charming apartment near center,55.652461,12.536533,14/04/2018
3822353,19663164,Private room,Esbjerg,20,5,2,1,42,1,Værelse med eget bad og tekøkken,55.476089,8.705808,14/04/2018
11988551,42826388,Private room,København,18,5,1,1,58,1,Bright renovated apartment on mainstreet,55.710663,12.577484,14/04/2018
3717819,4869973,Entire home/apt,Skive,22,5,6,3,55,1,The new house in the old woods,56.533224,8.855124,14/04/2018
8528647,44907256,Entire home/apt,København,13,5,6,3,186,1,Wonderful Copenhagen nice apartment,55.689642,12.583535,14/04/2018
9910102,3672024,Entire home/apt,København,16,5,4,2,121,1,Bright apartment w central location,55.663126,12.573489,14/04/2018
10609843,44001171,Entire home/apt,Aarhus,13,4.5,8,3,77,1,"Ajstrup Strand, Birkehuset",56.035128,10.2659,14/04/2018
14003619,7437886,Private room,København,30,5,2,1,93,1,Private room in Scandinavian flat + portable WiFi,55.664418,12.606537,14/04/2018
7342481,38465788,Entire home/apt,Aarhus,29,5,4,1,124,1,"Aarhus apartment - cosy, two balconies :)",56.173609,10.217879,14/04/2018
5910467,29582013,Entire home/apt,Odsherred,25,4,3,1,61,1,Idyl i det gamle Rørvig,55.9392,11.752857,14/04/2018
3754538,19157126,Entire home/apt,København,17,5,5,3,186,1,Spacious og trendy appartment,55.668875,12.54635,14/04/2018
9224779,47962423,Entire home/apt,Svendborg,14,5,3,1,91,1,Unikt Bed & Bathtub i Svendborg C,55.058585,10.609573,14/04/2018
6924911,36297459,Entire home/apt,København,29,4.5,6,4,186,1,Large family-friendly house,55.67814,12.489387,14/04/2018
6224787,15177294,Entire home/apt,Vordingborg,20,5,5,4,132,1,Unique artistshouse. Silence/nature,54.942422,12.203042,14/04/2018
12561696,68094783,Entire home/apt,København,28,4.5,2,1,93,1,Copenhagen harbour views,55.701004,12.590003,14/04/2018
14435494,88856792,Entire home/apt,Billund,17,5,3,1,58,1,Billund Sønderkær ligger i et roligt villakvarter.,55.727107,9.096592,15/04/2018
7143090,37404301,Private room,København,18,5,2,1,62,1,Lovely room very close to the beach,55.667348,12.612793,15/04/2018
8591741,45203194,Private room,Lemvig,31,5,2,1,31,1,Fred og ro nær fjord og hav,56.564973,8.371031,15/04/2018
3703683,15895817,Entire home/apt,Helsingør,17,5,2,2,55,1,Countryhouse,56.000649,12.430923,15/04/2018
5316927,27542773,Entire home/apt,Randers,27,4,4,2,58,1,Apartment with Keyboxs on the house 24/7 acces,56.465323,10.026366,15/04/2018
7991200,15454931,Entire home/apt,København,17,5,2,1,77,1,"Super cosy , centrally in Nørrebro",55.70022,12.54084,15/04/2018
6882547,35895735,Entire home/apt,København,18,5,6,3,156,1,Brand new three floor apartment,55.660863,12.597568,15/04/2018
3310216,15068126,Entire home/apt,København,17,5,4,2,144,1,Living in the heart of Copenhagen,55.682122,12.572845,15/04/2018
2388896,12170013,Entire home/apt,København,20,4.5,7,4,127,1,5-room penthouse close to centre,55.657735,12.602506,15/04/2018
7099062,37208215,Entire home/apt,Aarhus,13,4,5,3,54,1,Familievenligt hus nær by og natur,56.17906,10.195504,15/04/2018
13654250,53186891,Private room,Frederikshavn,15,5,2,1,46,1,Oasen B&B 10 km fra Sæby,57.267315,10.408573,15/04/2018
14643026,35801145,Private room,København,13,4.5,2,1,48,1,Cozy Room near center of CPH,55.681735,12.488632,15/04/2018
15443611,84772442,Private room,København,17,4,4,1,44,1,Globetrotter 2-4pers(2on ex mattres,55.711878,12.556325,15/04/2018
11422455,59997977,Private room,København,24,4.5,2,1,31,1,small quiet room near city center,55.665988,12.611453,15/04/2018
2386252,12177095,Private room,Frederiksberg,17,4.5,2,1,85,1,Green Oasis in center of Copenhagen,55.690782,12.530424,15/04/2018
2278139,11633156,Entire home/apt,Aarhus,17,4.5,6,1,140,1,Homy apartment at the harbour,56.161279,10.213805,15/04/2018
13782736,51074250,Entire home/apt,København,15,5,2,1,147,1,Beautiful apartment in the heart of Copenhagen,55.675654,12.591107,15/04/2018
12340743,10961189,Entire home/apt,Norddjurs,17,4.5,14,3,76,1,Skovløberhus i  naturskønne omgivelser.,56.379236,10.904091,15/04/2018
7568331,39680857,Entire home/apt,København,31,5,2,1,85,1,Lovely Appartement in Copenhagen,55.654192,12.536594,16/04/2018
17692998,40127381,Entire home/apt,København,14,5,3,1,124,1,"Vesterbro 2 room flat, newly renovated",55.666037,12.552674,16/04/2018
5547741,28764084,Private room,København,29,4.5,4,1,124,1,Room with kingsize bed and more!,55.679899,12.560767,16/04/2018
12749465,69346094,Entire home/apt,København,30,5,6,3,310,1,Art deco location in Copenhagen,55.67882,12.59182,16/04/2018
12614155,64510975,Private room,Svendborg,22,4.5,4,2,70,1,Charming house by sea and forest,55.138633,10.782015,16/04/2018
1283976,6984762,Entire home/apt,København,20,4.5,6,3,194,1,Central Copenhagen apartment,55.669662,12.564412,16/04/2018
10558012,49115034,Entire home/apt,Aalborg,15,5,2,1,77,1,2 etager med altan og udsigt.,57.024782,9.904161,16/04/2018
7719660,34161345,Private room,Aalborg,21,4,2,1,35,1,spacious private cozy room with out Kitchen,57.031664,9.938502,16/04/2018
3759193,19237859,Private room,Aarhus,25,4.5,1,1,31,1,Private room 3 km from center..,56.153213,10.157563,16/04/2018
5663624,29360565,Entire home/apt,Hørsholm,18,4.5,4,1,85,1,Bed and Breakfast in Rungsted,55.891176,12.538432,16/04/2018
1611269,8579976,Entire home/apt,Thisted,17,5,2,1,24,1,"Det lille hus ved Limfjorden . ""Den Gamle smedje""",56.753985,8.476187,16/04/2018
7187380,37651268,Entire home/apt,København,14,4.5,2,1,34,1,Cosy flat in up and coming area,55.706405,12.532533,16/04/2018
4341370,22524769,Private room,Aarhus,23,5,2,1,39,1,Værelse med adgang til det grønne,56.111611,10.209734,16/04/2018
11453074,48160143,Entire home/apt,København,15,5,2,1,105,1,Apartment with scandinavian feel,55.690342,12.539318,16/04/2018
2085203,7519274,Private room,København,32,5,2,1,55,1,Welcome! Great room 10 min. from city center:-),55.660451,12.51891,16/04/2018
4313486,22391728,Entire home/apt,Langeland,23,5,6,3,103,1,Spacious vacation house near beach,54.809812,10.656194,16/04/2018
7442749,19217861,Private room,Hvidovre,27,4.5,2,1,49,1,"Danish Design Studio, 10min to center",55.665557,12.473451,16/04/2018
13570450,25541963,Entire home/apt,København,29,4.5,7,1,101,1,Lovely appartment near center,55.695971,12.545323,16/04/2018
16719020,100851700,Entire home/apt,København,12,4.5,3,1,132,1,Spacious apartment in central Copenhagen,55.683505,12.58736,16/04/2018
5816646,30184904,Entire home/apt,København,13,5,8,2,248,1,"Copenhagen, near metro and center",55.664976,12.6039,16/04/2018
5664328,6875127,Entire home/apt,Frederikssund,17,4.5,5,2,55,1,Lovely  cottage - wifi + Chromecast,55.924681,11.918931,16/04/2018
721973,3727769,Entire home/apt,København,20,4.5,2,1,116,1,Chr. Havn - lige ved kanalen,55.674751,12.59641,16/04/2018
4985391,16585769,Private room,Viborg,25,4.5,2,1,39,1,Er du til cykelferie,56.558814,9.677565,16/04/2018
14053236,29154324,Private room,Odense,13,4.5,1,1,21,1,Stille værelse,55.366209,10.454601,16/04/2018
5819204,30199805,Entire home/apt,Guldborgsund,21,5,4,2,66,1,"Marielyst Falster, Bøtø, 4873 Væggerløse",54.67506,11.950056,16/04/2018
8519970,44861599,Private room,Køge,15,5,1,1,31,1,Nice room 30 min from Copenhagen,55.45334,12.181297,17/04/2018
5337545,27661824,Private room,Rudersdal,13,5,2,1,62,1,Hyggeligt lille gæstehus.,55.848714,12.442938,17/04/2018
5558556,25171528,Entire home/apt,København,18,4.5,7,2,233,1,Central 3 Room Apartment,55.666996,12.579063,17/04/2018
6439361,33553258,Private room,Thisted,14,5,4,2,35,1,B&B  Ferie på Bondegård i THY,56.87184,8.50313,17/04/2018
12776104,1336753,Private room,København,20,5,2,1,77,1,Room in stylish apartment & balcony,55.682625,12.563132,17/04/2018
3296420,14029971,Private room,Tønder,25,5,2,1,46,1,"Enjoy your holiday here, Blue Room",54.944887,8.86435,17/04/2018
13346925,75636002,Entire home/apt,København,17,5,4,3,186,1,Skøn og lækker lejlighed / nice and great flat :),55.635234,12.579256,17/04/2018
15211709,96637570,Entire home/apt,Bornholm,12,5,4,2,62,1,"Lillemoc, selvstændig gæstehus med egen have",55.039355,15.098644,17/04/2018
16027965,74612895,Entire home/apt,København,17,5,5,3,202,1,Near City Center - 3 Rooms - Free Bikes,55.66338,12.598134,17/04/2018
7456700,31993610,Entire home/apt,Vejle,14,4,3,2,108,1,Beautiful Grejs Valley.,55.755369,9.532653,17/04/2018
891572,2551481,Private room,Hjørring,17,4.5,4,1,60,1,Idyllic B&B in Løkken,57.419586,9.772587,17/04/2018
5854944,23109303,Entire home/apt,København,18,5,4,2,147,1,Great 3 room apartment in nice area,55.635758,12.578442,17/04/2018
6130722,31804879,Entire home/apt,Gladsaxe,14,5,2,1,55,1,Cozy attic apartment close to all,55.762331,12.454645,17/04/2018
2772451,13946120,Private room,Esbjerg,27,4.5,2,1,62,1,B&B lige ved Ribe Domkirke,55.32944,8.761471,17/04/2018
6078298,31550977,Entire home/apt,Bornholm,14,5,4,2,140,1,Feriebolig Majalis,55.088848,14.752722,17/04/2018
11528112,55384605,Entire home/apt,Fredensborg,22,5,4,2,124,1,Modern guest house in Humlebæk,55.959113,12.535318,17/04/2018
10798355,25634613,Entire home/apt,København,21,4.5,2,0,46,1,Loft i roligt kvarter,55.658961,12.521519,17/04/2018
8953687,46794542,Private room,Svendborg,26,4.5,2,1,50,1,"Havestue, egen indgang, gardenroom, eco breakfast",55.044426,10.615335,17/04/2018
14024767,83930359,Entire home/apt,København,27,4.5,4,2,108,1,A sweet and cozy apartment at charming Nørrebro!,55.696356,12.539573,17/04/2018
2835194,14503438,Entire home/apt,Frederiksberg,23,5,4,2,101,1,Copenhagen app. with two balconies,55.67768,12.529929,17/04/2018
1921794,9958885,Entire home/apt,København,25,5,4,1,155,1,Charming apartment close to centrum,55.663567,12.60367,17/04/2018
14769880,92134904,Private room,Kolding,18,5,1,1,35,1,Hyggeligt værelse tæt på Kolding by,55.481231,9.486973,17/04/2018
5563972,28848266,Entire home/apt,Kalundborg,14,4.5,6,3,93,1,Kalmar sommerhus,55.701334,11.27554,17/04/2018
5144003,22426200,Entire home/apt,Aarhus,13,5,2,1,70,1,Comfortable house with a great view,56.14009,10.150379,17/04/2018
5290292,27396252,Entire home/apt,Frederiksberg,31,4.5,3,1,93,1,Charming flat in Frederiksberg,55.676963,12.518764,18/04/2018
2459663,12576236,Private room,København,23,5,2,1,46,1,god udsigt fra rolig lejlighed,55.652915,12.610833,18/04/2018
13588809,48570226,Private room,Aarhus,28,5,1,1,28,1,Perfect if you travel alone,56.163138,10.198306,18/04/2018
3098077,15755467,Entire home/apt,København,29,4.5,2,1,121,1,Great apartment close to center :-),55.659544,12.600416,18/04/2018
12770670,69483823,Private room,Herlev,17,5,3,1,98,1,ALL INCLUSIVE & Airbnb's COOLEST host family :),55.727157,12.424072,18/04/2018
1380423,7475661,Entire home/apt,Rudersdal,25,4.5,5,3,124,1,Spacious house north of Copenhagen,55.821867,12.430996,18/04/2018
3526268,17755514,Entire home/apt,København,18,5,3,1,209,1,Central Copenhagen - Islands Brygge,55.661588,12.573112,18/04/2018
5090832,26300602,Entire home/apt,København,14,5,3,1,194,1,"Central, cool, cozy, spacious home",55.670488,12.565492,18/04/2018
9973353,51248265,Private room,Aarhus,16,5,2,1,37,1,The coziest room in Aarhus,56.150718,10.198079,18/04/2018
16978157,36406753,Private room,Frederiksberg,15,4.5,2,1,46,1,Sunny double room in friendly Copenhagen.,55.686572,12.529089,18/04/2018
3607252,18178853,Entire home/apt,København,13,5,5,3,147,1,Townhouse by beach and metro,55.665636,12.627256,18/04/2018
4753035,24493106,Entire home/apt,Hedensted,14,4.5,12,3,147,1,Østerskovgaard  B&B,55.887081,9.509757,18/04/2018
13619653,66907224,Private room,Aarhus,17,5,2,1,50,1,Værelse ved åen - bedste placering i Aarhus,56.153424,10.210754,18/04/2018
15847826,19483884,Private room,Rudersdal,21,5,3,1,49,1,Two lovely rooms close to the city,55.814059,12.468589,18/04/2018
14484969,89355543,Entire home/apt,København,13,4.5,4,1,100,1,Nice apartment close to the Metro and the beach,55.663598,12.616743,18/04/2018
847179,4423915,Private room,Brønderslev,25,4.5,2,1,31,1,Mellergaarden BNB room 2,57.277536,10.018272,18/04/2018
10221307,23567020,Entire home/apt,Aarhus,14,5,4,1,71,1,"Nice apartment, placed in Aarhus C",56.162012,10.210279,18/04/2018
2861759,14628877,Entire home/apt,København,18,4.5,2,1,114,1,close to citycenter and metro,55.666286,12.594929,18/04/2018
3799167,3919230,Entire home/apt,Aarhus,25,5,4,2,93,1,Cozy apartment in lovely area,56.173261,10.210484,18/04/2018
8933104,39930075,Entire home/apt,Dragør,26,5,3,1,101,1,Apartment in Dragør near Copenhagen,55.594918,12.670426,18/04/2018
